"","X","tweet","city","movie","day","Sentiment_Score"
"1572",1572,"Here<U+0092>s The Movie You<U+0092>ll Want To See On Mother<U+0092>s Day https://t.co/u0ieo9JWL7 # via @alisonwillmore @buzzfeed","los Angeles","Mother<U+0092>s Day","05.03.2016",0.823587388750316
"1573",1573,"Aquarius Your Movie This Month is Mother's Day! #aquarius #moviehoroscope #movies #horoscopes #fandango #mothersday https://t.co/U8VKCwM6gr","los Angeles","Mother<U+0092>s Day","05.03.2016",0.256663547775254
"1574",1574,"Why Did The Mother's Day Movie Put So Many M&amp;M's In This Vending Machine? https://t.co/zH8NySpaDM #movies #news https://t.co/aui9dGaazc","los Angeles","Mother<U+0092>s Day","05.03.2016",0.776070904571892
"1575",1575,"Julia Roberts and Garry Marshall continue a one-movie-per-decade streak with ""Mother's Day"" https://t.co/hH04rfFY0V","los Angeles","Mother<U+0092>s Day","05.03.2016",0.613508932382488
"1576",1576,"There's a Mother's Day movie now? WTF? When are they going to make Thanksgiving?!","los Angeles","Mother<U+0092>s Day","05.03.2016",0.108346176962566
"1577",1577,"Julia Roberts and Garry Marshall continue a one-movie-per-decade streak with ""Mother's Day"" https://t.co/qs0PfJTD2f https://t.co/RJrfkrWyDU","los Angeles","Mother<U+0092>s Day","05.03.2016",0.739725380166906
"1578",1578,"I can't believe there's a movie coming out called Mother's Day. It reminds me of the SNL spoof ""MLK Day"" posed as a romcom.","los Angeles","Mother<U+0092>s Day","05.03.2016",0.165851378148659
"1579",1579,"Julia Roberts and Garry Marshall continue their one-movie-per-decade streak with 'Mother's Day' https://t.co/wnCL3egSyb","los Angeles","Mother<U+0092>s Day","05.03.2016",0.641180100562703
"1580",1580,"Julia Roberts and Garry Marshall continue their one-movie-per-decade streak with 'Mother's Day' https://t.co/AJBLKV5FN1","los Angeles","Mother<U+0092>s Day","05.03.2016",0.536954424062411
"1581",1581,"I want to see Mother's day because its a wonderful day #GlamCrowd #sponsored https://t.co/gt72cPlHVf","Seattle","Mother<U+0092>s Day","05.03.2016",0.951255770365133
"1582",1582,"Aasif Mandvi on 'Mother's Day' and Donald Trump https://t.co/zORdmLNNRB

Give less than a damn about the movie, but 100% agree about Trump.","Seattle","Mother<U+0092>s Day","05.03.2016",0.272075039381384
"1583",1583,"MOTHER'S DAY is definitely a movie by the guy who made LAVERNE AND SHIRLEY: https://t.co/6F0Qxo3ndn","Seattle","Mother<U+0092>s Day","05.03.2016",0.62544589677523
"1584",1584,"My reviews of Seattle movie openings.  Oedipal dilemma: PAPA or MOTHER'S DAY? https://t.co/lil6RRBYaq","Seattle","Mother<U+0092>s Day","05.03.2016",0.863049526918545
"1585",1585,"@shaymitch I am definitely going to check out your Mother's Day Movie Shay!","Seattle","Mother<U+0092>s Day","05.03.2016",0.77203981927436
"1586",1586,"Looking forward to tonight's 'Mother's Day' Seattle movie premiere @FilmSchoolSEA","Seattle","Mother<U+0092>s Day","05.03.2016",0.899822473003751
"1587",1587,"I'd watch the film Mother's Day with . My kids #GlamCrowd #sponsored https://t.co/qOGHhjWt6g","Houston","Mother<U+0092>s Day","05.03.2016",0.865497468048274
"1588",1588,"I'd watch the film Mother's Day with my mother #GlamCrowd #sponsored https://t.co/HrlpqVdOos","Houston","Mother<U+0092>s Day","05.03.2016",0.883336426813509
"1589",1589,"I want to see Mother's day because it sounds funny and I can relate. #GlamCrowd #sponsored https://t.co/C4aZmk7cpw","Houston","Mother<U+0092>s Day","05.03.2016",0.969221393703567
"1590",1590,"Dr. Donna's Movie Reviews: MOTHER'S DAY  A collection of stories that may or may not ring true. https://t.co/EWBJ3afrvs","Houston","Mother<U+0092>s Day","05.03.2016",0.677560002721977
"1591",1591,"Jennifer Aniston, Kate Hudson, &amp; Julia Roberts' Wig Can't Save Mother's Day From TERRIBLE Press <U+0097> Read The Sc... https://t.co/YT4TmyeVt0","Houston","Mother<U+0092>s Day","05.03.2016",0.218910277622955
"1592",1592,"I can't take the movie ""Mother's day"" seriously for many reasons but the biggest reason is Julia Roberts' wig.","Houston","Mother<U+0092>s Day","05.03.2016",0.261830240730898
"1593",1593,"@selmae07 @CaptainAmerica That's a good <ed><U+00A0><U+00BD><ed><U+00B3><U+00A6>. I'm trying to decide if it's gonna be a hang out w/the fellas or a Mother's Day movie (or both)","Houston","Mother<U+0092>s Day","05.03.2016",0.485505245133755
"1594",1594,"Is it just me or does that ""Mother's Day"" movie look horrible? I wouldn't even watch it on a plane.","Houston","Mother<U+0092>s Day","05.03.2016",0.00426588330559088
"1595",1595,"I wanna see the Mother's Day movie <ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BE><ed><U+00B4><U+0094>","Houston","Mother<U+0092>s Day","05.03.2016",0.612575170178602
"1596",1596,"This Week<U+0092>s WAMG Podcast <U+0096> GREEN ROOM, KEANU, MOTHER'S DAY, and More! - We Are Movie Geeks https://t.co/C7N3gYv51j","St. Louis ","Mother<U+0092>s Day","05.03.2016",0.958256730701036
"1597",1597,"This Week<U+0092>s WAMG Podcast <U+0096> GREEN ROOM, KEANU, MOTHER'S DAY, and More! - We Are Movie Geeks https://t.co/hYx5jfz1lV via @wearemoviegeeks","St. Louis ","Mother<U+0092>s Day","05.03.2016",0.971659970374782
"1598",1598,"I'd watch the film Mother's Day with my husband. #GlamCrowd #sponsored https://t.co/4OVNKkTuLr","St. Louis ","Mother<U+0092>s Day","05.03.2016",0.837862921030718
"1599",1599,"Planning to see the new movie ""Mother's Day""- Review from @WKTimes https://t.co/q1O0E2xUqw","St. Louis ","Mother<U+0092>s Day","05.03.2016",0.706929131494411
"1600",1600,"I'd watch the film Mother's Day with my family #GlamCrowd #sponsored https://t.co/pfpkgacJ2R","St. Louis ","Mother<U+0092>s Day","05.03.2016",0.872083140892828
"1601",1601,"I want to see Mother's day because it looks great! #GlamCrowd #sponsored https://t.co/E7nCBASVox","St. Louis ","Mother<U+0092>s Day","05.03.2016",0.955635726282165
"1602",1602,"MOTHER'S DAY - Review - We Are Movie Geeks https://t.co/jKyAy8RGYX","St. Louis ","Mother<U+0092>s Day","05.03.2016",0.80332576452898
"1603",1603,"Movie review: <U+0091>Mother<U+0092>s Day<U+0092> aims to ruin another holiday - Fri, 29 Apr 2016 PST https://t.co/BU8K05v43P","St. Louis ","Mother<U+0092>s Day","05.03.2016",0.83531989344546
"1604",1604,"MOTHER'S DAY - Review - We Are Movie Geeks https://t.co/dsfRY0NKgL via @wearemoviegeeks","St. Louis ","Mother<U+0092>s Day","05.03.2016",0.925745648339205
"1605",1605,"RT @RealLife_STL: Keanu, Mother's Day and Ratchet &amp; Clank open in movie theaters around St. Louis this weekend. https://t.co/P0Ur0CD2nZ #stl","St. Louis ","Mother<U+0092>s Day","05.03.2016",0.857779454298911
"1606",1606,"Keanu, Mother's Day and Ratchet &amp; Clank open in movie theaters around St. Louis this weekend. https://t.co/P0Ur0CD2nZ #stl","St. Louis ","Mother<U+0092>s Day","05.03.2016",0.878563095315755
"1607",1607,"Got money back for Mother's Day ticket. Turns out it wasn't a remake of the 2010 movie which was a remake of the 1980 movie. What a waste.","Denver ","Mother<U+0092>s Day","05.03.2016",0.00277997284893211
"1608",1608,"Sort of frustrating that they made a movie about Mother's Day bc now I have to be super ultra specific in my gift search queries","Denver ","Mother<U+0092>s Day","05.03.2016",0.221578363520766
"1609",1609,"@MichelleRaitzin Where/when can I purchase your song ""Mother's Day"" from the newly released movie?","Denver ","Mother<U+0092>s Day","05.03.2016",0.830322835053066
"1610",1610,"@samschmusic Where/when can I purchase your song ""Happy Mother's Day"" from the new movie ""Mother's Day""?","Denver ","Mother<U+0092>s Day","05.03.2016",0.932297915971969
"1611",1611,"I want to see Mother's day because it has great actresses #GlamCrowd #sponsored https://t.co/WsAbAyHKfC","Denver ","Mother<U+0092>s Day","05.03.2016",0.900855359892349
"1612",1612,"Mother's Day:Trailer 2 #Fandango. Movie Tickets, Yeah we<U+0092>ve got em 
@ https://t.co/XrxLOyRFoB
See the Preview before you get your tickets","Denver ","Mother<U+0092>s Day","05.03.2016",0.740088393559281
"1613",1613,"I can't wait to see this movie! Enjoy the trailer for ""Mother's Day"" https://t.co/cr4mEHjnrq https://t.co/XxXGiUsZlX","Denver ","Mother<U+0092>s Day","05.03.2016",0.984791049861032
"1614",1614,"""Mother's Day"" movie review: You'll want to return this gift https://t.co/RdXKmYxl4m","Denver ","Mother<U+0092>s Day","05.03.2016",0.725903795127999
"1615",1615,"""Mother's Day"" movie review: You'll want to return this gift https://t.co/TUlA32CuzD #denverurban","Denver ","Mother<U+0092>s Day","05.03.2016",0.691407731862503
"1616",1616,"""Mother's Day"" movie review: You'll want to return this gift https://t.co/0FoNAJpmvG","Denver ","Mother<U+0092>s Day","05.03.2016",0.698000206288269
"1617",1617,"Mother's Day (the movie not the holiday) looks so bad that, at a minimum, everyone involved should be imprisoned for life.","Denver ","Mother<U+0092>s Day","05.03.2016",0.261095808902003
"1618",1618,"Fandango tickets:  Mother's Day: Opens Friday, Apr 29, 2016 Movie Details Play Trailers https://t.co/hGjCdVNqNj","Denver ","Mother<U+0092>s Day","05.03.2016",0.669516067896672
"1619",1619,"""Older Than Ireland"" (https://t.co/K2qc17cqbw) will be out for only a week; ""L'Attesa"" (https://t.co/1TDy7e5y6V) will be out for a month.","New York City","L<U+0092>Attesa (The Wait)","05.03.2016",0.334431919044551
"1620",1620,"RT @Co_Bess: 'The Wait' ('L'attesa') - Movie Review -  https://t.co/ZAMwtFZh5z https://t.co/XUYcM5afzt","los Angeles","L<U+0092>Attesa (The Wait)","05.03.2016",0.971164760325112
"1621",1621,"'The Wait' ('L'attesa') - Movie Review -  https://t.co/ZAMwtFZh5z https://t.co/XUYcM5afzt","los Angeles","L<U+0092>Attesa (The Wait)","05.03.2016",0.97659630443266
"1622",1622,"I saw a sweet movie yesterday called Older Than Ireland. I didn't think until halfway through that it wasn't the right one whilst still sad.","New York City","Older Than Ireland","05.03.2016",0.0787100142078809
"1623",1623,"@EllieKennedy94 I am going to see this film tomorrow. Looking forward to it. Have you seen it, by chance? https://t.co/w02u8cF0m7","New York City","Older Than Ireland","05.03.2016",0.852363944725098
"1624",1624,"""Older Than Ireland"" (https://t.co/K2qc17cqbw) will be out for only a week; ""L'Attesa"" (https://t.co/1TDy7e5y6V) will be out for a month.","New York City","Older Than Ireland","05.03.2016",0.334431919044551
"1625",1625,"A Beautiful Planet: Shooting IMAX Is Hard Enough on Earth. In Space, It<U+0092>s Preposterous: Former astronaut Mars... https://t.co/zgq2wwlQlR","Boston","A Beautiful Planet","05.03.2016",0.249405057084099
"1626",1626,"Get Ready for A Beautiful Planet, a Jaw-Dropping IMAX Movie From Space: The new IMAX documentary A Beautiful ... https://t.co/6BflAlimps","Boston","A Beautiful Planet","05.03.2016",0.924640406053602
"1627",1627,"RT @bill_easterly: Auroras seen from International Space Station, shown in new IMAX movie ""A Beautiful Planet"" https://t.co/IfjC8VvNzO","New York City","A Beautiful Planet","05.03.2016",0.93505658871691
"1628",1628,"#film A Beautiful Planet Movie Review (2016) | Roger Ebert... https://t.co/xgU4dmJU6n","New York City","A Beautiful Planet","05.03.2016",0.852240642316889
"1629",1629,"Auroras seen from International Space Station, shown in new IMAX movie ""A Beautiful Planet"" https://t.co/IfjC8VvNzO","New York City","A Beautiful Planet","05.03.2016",0.922065555953158
"1630",1630,"RT @sciam: Astronauts<U+0097>not cinematographers<U+0097>captured the stunning visuals in the new IMAX movie, ""A Beautiful Planet"" https://t.co/kBe0TlmFuO","New York City","A Beautiful Planet","05.03.2016",0.864417916412446
"1631",1631,"4D @IMAX film ""A Beautiful Planet"" opens today! How they shot a film in space via @wired https://t.co/ozTHXLtNyA https://t.co/q7bxt0H6fh","New York City","A Beautiful Planet","05.03.2016",0.703697573847257
"1632",1632,"Astronaut Moviemakers Share Their Views of a Beautiful Planet: The newest IMAX movie filmed in orbit highligh... https://t.co/QxlQrYrpiJ","New York City","A Beautiful Planet","05.03.2016",0.82880393425831
"1633",1633,"Astronauts<U+0097>not cinematographers<U+0097>captured the stunning visuals in the new IMAX movie, ""A Beautiful Planet"" https://t.co/kBe0TlmFuO","New York City","A Beautiful Planet","05.03.2016",0.939186520560178
"1634",1634,"4D @IMAX film ""A Beautiful Planet"" opens today! How they shot a film in space via @wired https://t.co/0Y9gaa3jEn https://t.co/aUwXbCsMpK","New York City","A Beautiful Planet","05.03.2016",0.831244862374617
"1635",1635,"[Movie Revs. Update] A Beautiful Planet - <U+0093>A Beautiful Planet<U+0094> is a 49-minute documentary made partly by amateu... https://t.co/0W6YujeT0j","New York City","A Beautiful Planet","05.03.2016",0.691138144815109
"1636",1636,"4D @IMAX film ""A Beautiful Planet"" opens today! How they shot a film in space via @wired https://t.co/2cp5jUce7J https://t.co/bpTVMJId58","New York City","A Beautiful Planet","05.03.2016",0.557403002830374
"1637",1637,"A Beautiful Planet: Shooting #IMAX Is Hard Enough on #Earth. In #Space, It<U+0092>s Preposterous https://t.co/aUiRpjhGAJ via @WIRED","New York City","A Beautiful Planet","05.03.2016",0.258598002233851
"1638",1638,"A Beautiful Planet: Shooting IMAX Is Hard Enough on Earth. ... https://t.co/xiy1FoOUhZ | https://t.co/PlJ0zayR2Q https://t.co/O0fqypey5L","New York City","A Beautiful Planet","05.03.2016",0.368173103829576
"1639",1639,"A Beautiful Planet: Shooting IMAX Is Hard Enough on Earth. In Space, It<U+0092>s Preposterous: Former astronaut Mars... https://t.co/RkChMlDelu","New York City","A Beautiful Planet","05.03.2016",0.273692417458035
"1640",1640,"A Beautiful Planet: Shooting IMAX Is Hard Enough on Earth. In Space, It<U+0092>s Preposterous: Former astronaut Mars... https://t.co/67vbJJTTLh","New York City","A Beautiful Planet","05.03.2016",0.273771078792035
"1641",1641,"A Beautiful Planet: Shooting IMAX Is Hard Enough on Earth. In Space, It<U+0092>s Preposterous: Former astronaut Mars... https://t.co/ta9e0xm1Fc","New York City","A Beautiful Planet","05.03.2016",0.134984412159157
"1642",1642,"A Beautiful Planet: Shooting IMAX Is Hard Enough on Earth. In Space, It<U+0092>s Preposterous: Former astronaut Mars... https://t.co/Jh4a8kyecD","New York City","A Beautiful Planet","05.03.2016",0.180081055263549
"1643",1643,"A Beautiful Planet: Shooting IMAX Is Hard Enough on Earth. In Space, It<U+0092>s Preposterous https://t.co/d2XFlqHRsn via @wired","New York City","A Beautiful Planet","05.03.2016",0.270281463352126
"1644",1644,"A Beautiful Planet: Shooting IMAX Is Hard Enough on Earth. In Space, It<U+0092>s Preposterous: Former astronaut Mars... https://t.co/YoFSu3Ulkq","New York City","A Beautiful Planet","05.03.2016",0.217811490191604
"1645",1645,"A Beautiful Planet: Shooting IMAX Is Hard Enough on Earth. In Space, It<U+0092>s Preposterous https://t.co/an8UxjY0Kj","New York City","A Beautiful Planet","05.03.2016",0.399014411205044
"1646",1646,"A Beautiful Planet: Shooting IMAX Is Hard Enough on Earth. In Space, It<U+0092>s Preposterous: Former astronaut Mars... https://t.co/wAUuJPyGPN","New York City","A Beautiful Planet","05.03.2016",0.323078757465788
"1647",1647,"A Beautiful Planet: Shooting IMAX Is Hard Enough on Earth. In Space, It<U+0092>s Preposterous: Former astronaut Mars... https://t.co/lQWvByHgFU","New York City","A Beautiful Planet","05.03.2016",0.369459269259486
"1648",1648,"A Beautiful Planet: Shooting IMAX Is Hard Enough on Earth. In Space, It<U+0092>s Preposterous https://t.co/FjD1c2eTCq","New York City","A Beautiful Planet","05.03.2016",0.333004543904973
"1649",1649,"A Beautiful Planet: Shooting IMAX Is Hard Enough on Earth. In Space, It<U+0092>s Preposterous: Former astronaut Mars... https://t.co/XaMG4hLThM","New York City","A Beautiful Planet","05.03.2016",0.252589125869924
"1650",1650,"A Beautiful Planet: Shooting IMAX Is Hard Enough on Earth. In Space, It<U+0092>s Preposterous: Former astronaut Mars... https://t.co/XWmyb7qEYr","New York City","A Beautiful Planet","05.03.2016",0.317672652964068
"1651",1651,"A Beautiful Planet: Shooting IMAX Is Hard Enough on Earth. In Space, It<U+0092>s Preposterous https://t.co/QdlHrQ86Lq","New York City","A Beautiful Planet","05.03.2016",0.377147267986717
"1652",1652,"Get Ready for A Beautiful Planet, a Jaw-Dropping IMAX Movie From Space  https://t.co/Yl0ZnM1Gry https://t.co/sSSGuMoYxe","New York City","A Beautiful Planet","05.03.2016",0.95847808371549
"1653",1653,"Get Ready for A Beautiful Planet, a Jaw-Dropping IMAX Movie From Space: The new IMAX documentary A Beautiful ... https://t.co/9KO7scka1z","New York City","A Beautiful Planet","05.03.2016",0.869895963351438
"1654",1654,"I bet even non-geeks can appreciate this movie:  A Beautiful Planet IMAX<U+00AE> Trailer https://t.co/AWDKM0rUxi via @YouTube","New York City","A Beautiful Planet","05.03.2016",0.96801843424328
"1655",1655,"Get Ready for A Beautiful Planet, a Jaw-Dropping IMAX Movie From Space: The new IMAX documentary A Beautiful ... https://t.co/XFKEs2rrcP","New York City","A Beautiful Planet","05.03.2016",0.955336910718019
"1656",1656,"Get Ready for A Beautiful Planet, a Jaw-Dropping IMAX Movie From Space: The new IMAX documentary A Beautiful ... https://t.co/3gLj2Ne6Pd","New York City","A Beautiful Planet","05.03.2016",0.894572481319463
"1657",1657,"Get Ready for A Beautiful Planet, a Jaw-Dropping IMAX Movie From Space: The new IMAX documentary A Beautiful ... https://t.co/G1RsZTyT8R","New York City","A Beautiful Planet","05.03.2016",0.882128892224924
"1658",1658,"Get Ready for A Beautiful Planet, a Jaw-Dropping IMAX Movie From Space: The new IMAX documentary A Beautiful ... https://t.co/G8kOUh9LN9","New York City","A Beautiful Planet","05.03.2016",0.916215073147725
"1659",1659,"Get Ready for A Beautiful Planet, a Jaw-Dropping IMAX Movie From Space https://t.co/r3LEHXoth4 via @wired","New York City","A Beautiful Planet","05.03.2016",0.8574059208927
